124.016	220.97	0.00E+00	284.46	4.90	6.89	69433.6	0.00359
0.000	220.99	0.00E+00	283.05	4.39	5.89	69483.1	0.00341
0.000	221.01	0.00E+00	281.64	3.88	4.88	69532.4	0.00323
0.000	207.05	0.00E+00	280.24	3.37	3.87	69581.6	0.00304
0.000	207.06	0.00E+00	279.71	3.86	4.08	69521.4	0.00303
0.000	207.06	0.00E+00	279.18	4.35	4.29	69461.1	0.00302
0.000	206.35	0.00E+00	278.66	4.84	4.50	69400.8	0.00301
0.000	206.36	0.00E+00	278.31	5.17	3.85	69394.1	0.00304
0.000	206.36	0.00E+00	277.96	5.51	3.20	69386.8	0.00306
0.000	204.06	0.00E+00	277.61	5.84	2.54	69380.1	0.00308
0.000	204.07	0.00E+00	276.83	5.66	2.26	69357.2	0.00311
0.000	204.08	0.00E+00	276.05	5.49	1.97	69333.6	0.00315
0.000	199.23	0.00E+00	275.28	5.31	1.69	69310.1	0.00319
0.000	199.22	0.00E+00	276.10	6.17	1.26	69310.7	0.00334
136.816	199.21	0.00E+00	276.93	7.03	0.83	69311.2	0.00350
332.782	210.62	0.00E+00	277.76	7.90	0.40	69311.1	0.00365
480.735	210.61	0.00E+00	278.72	7.74	0.81	69346.4	0.00367
601.676	210.59	0.00E+00	279.68	7.58	1.23	69381.6	0.00369
671.740	220.05	0.00E+00	280.64	7.42	1.64	69416.8	0.00370
694.697	220.04	0.00E+00	281.35	7.18	2.02	69395.9	0.00357
655.622	220.04	0.00E+00	282.06	6.94	2.40	69375.6	0.00344
592.563	218.48	0.00E+00	282.77	6.70	2.78	69354.7	0.00332
458.264	218.49	0.00E+00	282.23	6.15	3.18	69359.8	0.00327
312.768	218.49	0.00E+00	281.70	5.59	3.57	69365.6	0.00323
91.704	195.54	0.00E+00	281.16	5.03	3.97	69370.6	0.00319
0.000	195.56	0.00E+00	279.37	4.41	3.66	69386.5	0.00294
0.000	195.58	0.00E+00	277.58	3.78	3.35	69402.9	0.00269
0.000	189.76	0.00E+00	275.78	3.16	3.04	69418.5	0.00244
0.000	189.76	0.00E+00	275.52	3.00	3.22	69447.5	0.00246
0.000	189.76	0.00E+00	275.25	2.83	3.39	69476.4	0.00248
0.000	194.75	0.00E+00	274.99	2.66	3.56	69505.4	0.00250
0.000	194.75	0.00E+00	274.85	2.44	3.51	69475.0	0.00256
0.000	194.75	0.00E+00	274.70	2.21	3.45	69444.5	0.00263
0.000	196.48	0.00E+00	274.56	1.98	3.39	69413.4	0.00269
0.000	196.49	0.00E+00	274.41	1.96	3.57	69420.6	0.00273
0.000	196.49	0.00E+00	274.26	1.94	3.74	69427.9	0.00277
0.000	201.30	0.00E+00	274.11	1.92	3.92	69435.1	0.00281
0.000	201.28	0.00E+00	275.73	2.28	4.74	69403.3	0.00300
133.696	201.26	0.00E+00	277.35	2.64	5.56	69372.1	0.00318
328.782	215.53	0.00E+00	278.97	2.99	6.38	69340.8	0.00336
476.126	215.52	0.00E+00	279.93	3.78	6.48	69336.9	0.00344
596.433	215.51	0.00E+00	280.89	4.57	6.59	69332.9	0.00352
663.699	227.26	0.00E+00	281.85	5.36	6.69	69328.9	0.00360
686.230	227.25	0.00E+00	282.45	5.30	7.25	69310.1	0.00353
647.211	227.24	0.00E+00	283.05	5.23	7.81	69291.4	0.00346
582.095	226.05	0.00E+00	283.65	5.16	8.36	69273.2	0.00338
449.111	226.06	0.00E+00	283.04	4.76	8.02	69287.5	0.00335
304.944	226.07	0.00E+00	282.44	4.36	7.68	69301.8	0.00331
82.952	212.43	0.00E+00	281.83	3.95	7.33	69316.0	0.00328
0.000	212.44	0.00E+00	280.39	3.30	6.64	69340.5	0.00335
0.000	212.46	0.00E+00	278.95	2.65	5.94	69364.3	0.00342
0.000	202.71	0.00E+00	277.51	1.99	5.24	69388.7	0.00349
0.000	202.71	0.00E+00	277.03	2.24	5.16	69399.7	0.00344
0.000	202.72	0.00E+00	276.55	2.48	5.07	69410.7	0.00340
0.000	194.54	0.00E+00	276.06	2.72	4.98	69421.1	0.00335
0.000	194.55	0.00E+00	275.60	2.84	4.75	69441.3	0.00324
0.000	194.55	0.00E+00	275.13	2.96	4.53	69461.6	0.00314
0.000	192.23	0.00E+00	274.66	3.08	4.31	69481.8	0.00303
0.000	192.23	0.00E+00	274.38	2.89	4.27	69497.4	0.00312
0.000	192.24	0.00E+00	274.10	2.70	4.23	69512.4	0.00321
0.000	200.16	0.00E+00	273.82	2.50	4.19	69527.4	0.00329
0.000	200.15	0.00E+00	275.09	1.97	4.98	69534.7	0.00355
129.792	200.13	0.00E+00	276.35	1.44	5.78	69541.4	0.00380
211.479	283.20	0.00E+00	277.62	0.91	6.57	69548.6	0.00406
307.011	283.18	0.00E+00	278.64	1.35	7.17	69492.9	0.00438
384.932	283.16	0.00E+00	279.67	1.79	7.77	69437.8	0.00469
372.486	325.65	0.00E+00	280.70	2.22	8.37	69382.1	0.00501
385.062	325.64	0.00E+00	281.10	2.82	8.63	69401.6	0.00505
362.920	325.63	0.00E+00	281.50	3.41	8.90	69421.0	0.00509
280.039	323.75	0.00E+00	281.90	4.01	9.16	69440.5	0.00514
215.552	323.76	0.00E+00	281.37	3.92	8.39	69375.2	0.00519
145.584	323.76	0.00E+00	280.83	3.83	7.61	69309.9	0.00525
67.448	308.15	7.39E-04	280.29	3.74	6.84	69244.6	0.00530
0.000	308.16	2.85E-04	279.69	3.33	6.44	69352.0	0.00538
0.000	308.17	1.09E-04	279.09	2.92	6.04	69459.4	0.00546
0.000	293.80	0.00E+00	278.49	2.51	5.64	69566.8	0.00554
0.000	293.81	3.60E-05	277.90	2.62	5.64	69515.6	0.00530
0.000	293.83	0.00E+00	277.30	2.73	5.65	69465.0	0.00507
0.000	244.00	0.00E+00	276.70	2.84	5.65	69414.5	0.00483
0.000	244.01	0.00E+00	276.43	3.23	5.54	69423.4	0.00493
0.000	244.01	1.15E-04	276.15	3.61	5.44	69432.9	0.00502
0.000	268.36	1.20E-04	275.88	3.99	5.34	69442.4	0.00512
0.000	268.36	2.57E-05	275.35	4.09	4.69	69371.4	0.00517
0.000	268.37	2.79E-04	274.82	4.19	4.04	69299.7	0.00522
0.000	225.91	5.31E-04	274.29	4.29	3.39	69228.6	0.00527
0.000	225.91	1.06E-06	274.57	4.82	3.44	69253.7	0.00504
130.096	225.91	9.00E-06	274.84	5.35	3.49	69278.8	0.00481
308.782	219.67	6.00E-06	275.11	5.88	3.54	69303.9	0.00459
449.407	219.66	1.86E-06	275.95	6.29	4.31	69368.6	0.00453
