82.016	224.90	2.90E-05	274.76	6.56	1.58	69132.9	0.00492
0.000	224.92	4.76E-05	273.68	5.71	0.95	69107.4	0.00472
0.000	224.93	0.00E+00	272.61	4.85	0.32	69081.7	0.00452
0.000	198.25	0.00E+00	271.54	4.00	-0.31	69056.7	0.00432
0.000	198.25	0.00E+00	271.44	3.79	0.04	69103.9	0.00427
0.000	198.25	0.00E+00	271.33	3.58	0.40	69151.3	0.00423
0.000	199.41	0.00E+00	271.23	3.36	0.76	69198.0	0.00418
0.000	199.41	0.00E+00	271.17	3.21	0.89	69133.6	0.00416
0.000	199.41	0.00E+00	271.10	3.05	1.02	69068.6	0.00414
0.000	224.08	0.00E+00	271.04	2.89	1.15	69003.5	0.00412
0.000	224.08	0.00E+00	271.05	2.73	1.21	68986.2	0.00417
0.000	224.08	0.00E+00	271.07	2.58	1.28	68969.6	0.00421
0.000	223.96	0.00E+00	271.08	2.43	1.34	68952.4	0.00426
0.000	223.95	0.00E+00	272.07	2.77	1.86	68955.1	0.00432
127.152	223.93	0.00E+00	273.06	3.11	2.37	68957.6	0.00438
227.174	249.18	1.02E-04	274.05	3.45	2.89	68960.3	0.00445
328.177	249.18	2.16E-04	274.45	4.39	3.29	68926.2	0.00461
410.712	249.17	2.11E-04	274.84	5.34	3.69	68892.2	0.00478
496.956	251.92	0.00E+00	275.24	6.28	4.09	68858.8	0.00495
513.936	251.92	7.70E-04	274.98	6.71	3.25	68819.3	0.00491
485.028	251.93	3.19E-04	274.73	7.13	2.40	68779.7	0.00486
284.919	285.96	0.00E+00	274.47	7.56	1.56	68740.2	0.00482
220.345	285.96	1.67E-04	274.43	7.05	1.33	68905.6	0.00470
150.384	285.96	6.02E-05	274.39	6.55	1.09	69070.9	0.00458
89.008	214.07	0.00E+00	274.35	6.05	0.86	69236.4	0.00446
0.000	214.09	0.00E+00	272.88	4.80	-0.25	69255.1	0.00422
0.000	214.12	0.00E+00	271.42	3.55	-1.35	69273.8	0.00397
0.000	242.12	0.00E+00	269.95	2.30	-2.46	69292.9	0.00373
0.000	242.13	0.00E+00	269.80	2.24	-2.63	69281.8	0.00373
0.000	242.13	0.00E+00	269.64	2.17	-2.80	69271.2	0.00374
0.000	269.06	0.00E+00	269.48	2.11	-2.97	69260.6	0.00374
0.000	269.06	0.00E+00	269.23	2.25	-3.57	69219.6	0.00371
0.000	269.06	0.00E+00	268.98	2.40	-4.17	69177.9	0.00368
0.000	259.08	0.00E+00	268.73	2.54	-4.77	69137.6	0.00366
0.000	259.09	0.00E+00	268.31	1.71	-4.12	69256.1	0.00352
0.000	259.10	0.00E+00	267.90	0.88	-3.46	69375.3	0.00338
0.000	189.32	0.00E+00	267.48	0.06	-2.81	69494.4	0.00324
0.000	189.31	0.00E+00	268.23	0.32	-3.29	69403.0	0.00320
138.928	189.30	0.00E+00	268.98	0.59	-3.78	69310.8	0.00315
338.844	174.68	4.44E-07	269.73	0.86	-4.26	69219.1	0.00310
490.695	174.67	2.56E-06	270.96	1.68	-3.31	69345.4	0.00308
614.662	174.66	5.56E-07	272.18	2.50	-2.37	69472.1	0.00306
674.675	187.00	4.44E-07	273.40	3.31	-1.42	69598.1	0.00304
697.596	186.99	0.00E+00	273.87	3.71	-0.99	69635.2	0.00318
657.929	186.98	0.00E+00	274.34	4.11	-0.56	69672.4	0.00333
589.052	195.17	4.44E-07	274.80	4.50	-0.13	69709.5	0.00348
454.476	195.18	0.00E+00	274.37	4.61	0.05	69704.7	0.00365
308.592	195.18	0.00E+00	273.93	4.72	0.22	69699.1	0.00381
84.800	188.87	0.00E+00	273.50	4.83	0.39	69694.2	0.00398
0.000	188.89	0.00E+00	272.38	4.60	0.03	69690.3	0.00375
0.000	188.90	0.00E+00	271.25	4.38	-0.33	69686.9	0.00352
0.000	185.68	0.00E+00	270.13	4.15	-0.69	69683.3	0.00329
0.000	185.68	0.00E+00	270.25	4.28	-0.79	69715.9	0.00325
0.000	185.68	0.00E+00	270.38	4.40	-0.89	69748.9	0.00321
0.000	184.16	0.00E+00	270.51	4.53	-0.99	69782.1	0.00317
0.000	184.16	0.00E+00	270.39	4.16	-1.34	69831.8	0.00313
0.000	184.16	0.00E+00	270.26	3.80	-1.68	69881.3	0.00309
0.000	180.64	0.00E+00	270.14	3.43	-2.03	69930.8	0.00305
0.000	180.65	0.00E+00	269.73	2.41	-2.37	69939.5	0.00293
0.000	180.66	0.00E+00	269.31	1.39	-2.72	69948.7	0.00282
0.000	180.98	0.00E+00	268.90	0.37	-3.07	69957.3	0.00271
0.000	180.96	0.00E+00	270.11	0.67	-3.79	69963.1	0.00290
133.680	180.95	0.00E+00	271.32	0.97	-4.52	69968.8	0.00310
329.038	191.12	0.00E+00	272.53	1.27	-5.25	69974.1	0.00329
477.669	191.11	0.00E+00	273.67	1.98	-4.35	69978.8	0.00325
598.905	191.10	0.00E+00	274.82	2.69	-3.46	69984.1	0.00320
663.681	202.45	0.00E+00	275.96	3.40	-2.56	69988.7	0.00315
686.083	202.44	0.00E+00	276.75	3.93	-2.17	70027.2	0.00336
646.655	202.42	0.00E+00	277.53	4.45	-1.78	70065.7	0.00358
579.660	206.30	0.00E+00	278.32	4.98	-1.39	70104.8	0.00379
446.176	206.31	0.00E+00	277.54	4.32	-1.15	70076.9	0.00386
301.360	206.32	0.00E+00	276.76	3.66	-0.90	70049.0	0.00393
78.008	198.69	0.00E+00	275.98	3.00	-0.65	70021.7	0.00400
0.000	198.71	0.00E+00	274.70	2.94	-1.34	70040.7	0.00380
0.000	198.73	0.00E+00	273.41	2.87	-2.02	70059.4	0.00360
0.000	192.23	0.00E+00	272.12	2.81	-2.70	70078.1	0.00340
0.000	192.24	0.00E+00	271.99	2.74	-2.32	70011.8	0.00330
0.000	192.24	0.00E+00	271.86	2.66	-1.93	69944.8	0.00320
0.000	188.69	0.00E+00	271.73	2.58	-1.55	69878.4	0.00310
0.000	188.69	0.00E+00	271.68	2.48	-1.23	69913.8	0.00305
0.000	188.69	0.00E+00	271.64	2.38	-0.92	69950.1	0.00299
0.000	187.20	0.00E+00	271.59	2.28	-0.61	69985.5	0.00293
0.000	187.20	0.00E+00	271.61	2.42	-0.99	69924.4	0.00293
0.000	187.20	0.00E+00	271.62	2.56	-1.38	69862.8	0.00293
0.000	192.05	0.00E+00	271.64	2.70	-1.77	69801.0	0.00293
0.000	192.03	0.00E+00	272.93	2.68	-2.28	69774.8	0.00323
129.568	192.01	0.00E+00	274.21	2.65	-2.79	69748.4	0.00353
324.298	202.71	0.00E+00	275.50	2.63	-3.30	69722.0	0.00383
471.995	202.70	0.00E+00	276.61	3.04	-2.87	69699.7	0.00383
592.327	202.68	0.00E+00	277.72	3.46	-2.43	69676.8	0.00382
659.750	211.81	0.00E+00	278.82	3.87	-2.00	69654.4	0.00382
681.864	211.80	0.00E+00	279.46	4.01	-2.13	69672.5	0.00401
642.267	211.79	0.00E+00	280.09	4.15	-2.26	69690.6	0.00420
578.365	209.04	0.00E+00	280.73	4.29	-2.39	69708.0	0.00440
444.112	209.05	0.00E+00	279.61	3.57	-2.07	69666.9	0.00463
298.344	209.06	0.00E+00	278.49	2.85	-1.76	69625.1	0.00487
78.912	195.94	0.00E+00	277.37	2.13	-1.45	69583.9	0.00510
0.000	195.96	0.00E+00	276.12	2.64	-1.80	69571.8	0.00469
0.000	195.97	0.00E+00	274.88	3.16	-2.16	69559.4	0.00428
0.000	192.21	0.00E+00	273.63	3.67	-2.52	69547.0	0.00387
0.000	192.21	0.00E+00	273.51	3.46	-2.56	69549.3	0.00377
0.000	192.21	0.00E+00	273.39	3.24	-2.61	69551.8	0.00368
0.000	191.40	0.00E+00	273.27	3.02	-2.65	69553.6	0.00358
0.000	191.40	0.00E+00	273.07	2.57	-2.96	69547.1	0.00355
0.000	191.40	0.00E+00	272.87	2.12	-3.27	69540.6	0.00352
0.000	194.05	0.00E+00	272.67	1.67	-3.58	69533.4	0.00349
0.000	194.06	0.00E+00	272.55	1.49	-3.33	69533.9	0.00347
0.000	194.06	0.00E+00	272.44	1.31	-3.07	69534.3	0.00344
0.000	199.55	0.00E+00	272.32	1.13	-2.82	69535.4	0.00341
0.000	199.53	0.00E+00	273.74	1.25	-3.38	69584.0	0.00365
124.864	199.51	0.00E+00	275.15	1.37	-3.94	69633.9	0.00389
318.698	212.40	0.00E+00	276.57	1.50	-4.50	69682.9	0.00414
465.053	212.38	0.00E+00	277.69	1.73	-4.56	69656.0	0.00437
584.196	212.37	0.00E+00	278.80	1.96	-4.61	69629.1	0.00460
651.365	222.95	0.00E+00	279.92	2.19	-4.67	69602.8	0.00484
673.076	222.94	0.00E+00	280.26	2.98	-4.55	69596.2	0.00506
633.589	222.94	0.00E+00	280.60	3.76	-4.43	69590.2	0.00529
566.955	221.15	0.00E+00	280.94	4.55	-4.31	69583.7	0.00552
434.304	221.16	0.00E+00	279.96	3.92	-3.76	69579.2	0.00548
290.160	221.17	0.00E+00	278.99	3.29	-3.21	69574.1	0.00545
72.864	202.45	0.00E+00	278.02	2.67	-2.66	69569.6	0.00541
0.000	202.47	0.00E+00	276.66	2.66	-2.89	69585.5	0.00493
0.000	202.49	0.00E+00	275.29	2.66	-3.12	69601.9	0.00444
0.000	192.32	0.00E+00	273.93	2.65	-3.35	69617.5	0.00396
0.000	192.32	0.00E+00	273.78	2.79	-3.01	69628.1	0.00389
0.000	192.32	0.00E+00	273.63	2.93	-2.67	69638.7	0.00383
0.000	187.65	0.00E+00	273.48	3.06	-2.34	69649.3	0.00377
0.000	187.66	0.00E+00	273.25	3.15	-2.12	69644.1	0.00375
0.000	187.66	0.00E+00	273.03	3.23	-1.91	69638.9	0.00374
0.000	186.91	0.00E+00	272.80	3.31	-1.70	69633.7	0.00372
0.000	186.91	0.00E+00	272.68	3.11	-1.43	69654.4	0.00368
0.000	186.91	0.00E+00	272.56	2.91	-1.17	69675.1	0.00365
0.000	187.82	0.00E+00	272.43	2.71	-0.90	69695.8	0.00361
0.000	187.81	0.00E+00	273.80	3.13	-1.40	69658.8	0.00380
126.032	187.79	0.00E+00	275.16	3.55	-1.90	69621.6	0.00398
318.068	207.32	0.00E+00	276.53	3.97	-2.40	69584.4	0.00417
465.377	207.30	0.00E+00	278.03	4.06	-2.28	69587.4	0.00444
585.178	207.28	0.00E+00	279.54	4.15	-2.16	69591.6	0.00471
649.916	224.41	0.00E+00	281.04	4.24	-2.04	69595.0	0.00499
671.458	224.40	0.00E+00	281.52	4.20	-1.89	69539.8	0.00517
631.656	224.39	0.00E+00	282.00	4.15	-1.73	69484.4	0.00535
563.939	224.45	0.00E+00	282.48	4.11	-1.58	69429.1	0.00554
430.944	224.46	0.00E+00	281.71	3.52	-1.08	69465.2	0.00569
286.288	224.47	0.00E+00	280.94	2.94	-0.58	69501.4	0.00584
68.368	203.05	0.00E+00	280.16	2.35	-0.08	69537.4	0.00598
0.000	203.07	0.00E+00	278.74	2.89	-0.48	69538.8	0.00522
0.000	203.09	0.00E+00	277.32	3.43	-0.87	69539.8	0.00445
0.000	193.55	0.00E+00	275.90	3.98	-1.27	69540.8	0.00368
0.000	193.55	0.00E+00	275.87	3.85	-0.84	69581.3	0.00352
0.000	193.56	0.00E+00	275.84	3.72	-0.42	69621.9	0.00336
0.000	189.95	0.00E+00	275.81	3.59	0.01	69661.8	0.00319
0.000	189.95	0.00E+00	275.62	3.24	-0.11	69626.5	0.00298
0.000	189.95	0.00E+00	275.42	2.89	-0.24	69591.9	0.00277
0.000	187.12	0.00E+00	275.22	2.54	-0.36	69556.6	0.00256
0.000	187.12	0.00E+00	275.41	2.52	-0.40	69618.9	0.00250
0.000	187.12	0.00E+00	275.60	2.49	-0.44	69681.2	0.00244
0.000	196.59	0.00E+00	275.79	2.47	-0.49	69743.6	0.00238
0.000	196.57	0.00E+00	277.21	1.65	-0.63	69690.8	0.00271
124.528	196.55	0.00E+00	278.63	0.84	-0.77	69637.9	0.00304
309.651	216.48	0.00E+00	280.05	0.02	-0.90	69585.5	0.00337
454.308	216.46	0.00E+00	281.30	0.70	-0.90	69631.8	0.00370
571.843	216.45	0.00E+00	282.56	1.37	-0.90	69678.1	0.00402
616.699	234.91	0.00E+00	283.81	2.05	-0.89	69724.9	0.00434
637.026	234.91	0.00E+00	283.96	2.39	-0.84	69727.8	0.00453
598.879	234.91	0.00E+00	284.10	2.73	-0.79	69730.6	0.00472
539.114	238.40	0.00E+00	284.25	3.07	-0.74	69732.9	0.00491
410.960	238.41	0.00E+00	283.31	2.41	-0.75	69680.8	0.00537
271.464	238.42	0.00E+00	282.37	1.74	-0.75	69628.0	0.00583
89.472	216.75	0.00E+00	281.43	1.08	-0.76	69575.2	0.00629
0.000	216.77	0.00E+00	280.09	1.23	-1.10	69637.5	0.00536
0.000	216.79	0.00E+00	278.75	1.38	-1.44	69699.6	0.00443
0.000	216.03	0.00E+00	277.42	1.53	-1.79	69761.8	0.00350
0.000	216.03	0.00E+00	277.59	0.89	-1.51	69742.1	0.00337
0.000	216.03	0.00E+00	277.76	0.24	-1.23	69722.4	0.00324
0.000	220.89	0.00E+00	277.93	-0.41	-0.96	69702.8	0.00311
0.000	220.90	0.00E+00	277.51	-0.91	-0.14	69717.6	0.00300
0.000	220.90	0.00E+00	277.08	-1.41	0.69	69732.0	0.00289
0.000	231.97	0.00E+00	276.66	-1.91	1.51	69746.9	0.00277
0.000	231.98	0.00E+00	276.62	-1.56	1.65	69706.3	0.00272
0.000	231.98	0.00E+00	276.59	-1.20	1.79	69665.7	0.00266
0.000	235.78	0.00E+00	276.55	-0.84	1.94	69625.1	0.00260
0.000	235.76	0.00E+00	278.19	-0.90	2.24	69616.2	0.00293
117.712	235.73	0.00E+00	279.82	-0.95	2.55	69607.2	0.00326
273.320	254.94	0.00E+00	281.45	-1.01	2.86	69598.1	0.00359
402.126	254.92	0.00E+00	282.54	0.01	2.76	69640.2	0.00391
506.692	254.90	0.00E+00	283.62	1.02	2.67	69682.4	0.00422
561.159	276.31	0.00E+00	284.71	2.04	2.57	69724.4	0.00453
579.552	276.31	0.00E+00	284.75	2.62	1.94	69738.9	0.00465
544.507	276.31	0.00E+00	284.78	3.21	1.31	69753.4	0.00478
487.545	279.14	0.00E+00	284.81	3.79	0.68	69767.8	0.00490
370.720	279.15	0.00E+00	283.79	2.87	-0.24	69661.3	0.00505
243.456	279.17	0.00E+00	282.78	1.95	-1.16	69554.9	0.00519
69.440	265.32	0.00E+00	281.76	1.03	-2.08	69448.5	0.00533
0.000	265.34	0.00E+00	280.60	0.15	-2.23	69423.1	0.00499
0.000	265.36	0.00E+00	279.44	-0.73	-2.38	69397.8	0.00465
0.000	270.78	0.00E+00	278.28	-1.60	-2.52	69372.9	0.00431
0.000	270.78	0.00E+00	278.14	-1.67	-2.15	69403.7	0.00424
0.000	270.78	0.00E+00	278.00	-1.74	-1.78	69435.0	0.00417
0.000	278.52	0.00E+00	277.86	-1.81	-1.41	69466.4	0.00409
0.000	278.52	0.00E+00	277.89	-2.06	-1.07	69463.3	0.00411
0.000	278.52	0.00E+00	277.92	-2.31	-0.74	69459.8	0.00412
0.000	284.21	0.00E+00	277.95	-2.56	-0.40	69456.9	0.00414
0.000	284.22	0.00E+00	277.77	-2.61	-0.23	69384.5	0.00421
0.000	284.22	2.56E-05	277.58	-2.67	-0.06	69312.1	0.00427
0.000	300.42	0.00E+00	277.40	-2.72	0.12	69239.8	0.00434
0.000	300.40	0.00E+00	278.12	-3.31	1.07	69179.2	0.00471
90.160	300.39	1.81E-05	278.85	-3.90	2.01	69118.6	0.00508
178.525	323.46	0.00E+00	279.57	-4.49	2.96	69058.6	0.00545
263.415	323.44	0.00E+00	279.99	-4.38	2.64	69043.8	0.00582
332.254	323.43	0.00E+00	280.41	-4.27	2.32	69028.8	0.00619
372.073	330.05	5.13E-05	280.83	-4.16	2.00	69013.8	0.00655
384.188	330.04	1.73E-04	281.04	-3.36	1.99	69055.9	0.00666
360.731	330.04	2.88E-04	281.26	-2.55	1.98	69098.0	0.00677
336.897	325.69	9.69E-05	281.48	-1.74	1.97	69140.1	0.00687
255.520	325.71	4.56E-05	280.72	-2.09	1.52	69136.8	0.00666
166.816	325.72	0.00E+00	279.96	-2.43	1.08	69133.3	0.00645
54.104	303.75	5.11E-06	279.20	-2.78	0.63	69130.0	0.00624
0.000	303.77	4.18E-05	278.02	-2.25	0.45	69142.8	0.00610
0.000	303.79	4.67E-05	276.85	-1.72	0.27	69155.5	0.00596
0.000	304.33	1.27E-04	275.67	-1.18	0.09	69168.2	0.00582
0.000	304.34	5.20E-05	275.49	-1.90	0.55	69209.0	0.00576
