Timestep,PLM1,PLM7,PLM6
472.0,2786.7271347101187,2780.6545244398553,2762.3094024636207
473.0,2786.6868466011706,2780.6191279044856,2762.288326842055
474.0,2786.6489187262287,2780.5870017346247,2762.27028529629
475.0,2786.6166790208695,2780.561352354304,2762.256129416141
476.0,2786.585019223659,2780.5374261328943,2762.246331869237
477.0,2786.5524736602247,2780.513125421598,2762.2376031311396
478.0,2786.5191650674246,2780.487938103631,2762.2290810071204
479.0,2786.485148357363,2780.4614318950153,2762.21677595488
480.0,2786.4502176697656,2780.4336808968073,2762.2041911814586
481.0,2786.4064863051694,2780.3974084114097,2762.187240249809
482.0,2786.354280545095,2780.351801253056,2762.164178136942
483.0,2786.2967792525774,2780.3000827225687,2762.1365662783187
484.0,2786.2385760743387,2780.247435223777,2762.103862066291
485.0,2786.1849947974806,2780.1999971982086,2762.066282148913
486.0,2786.1341066607088,2780.156229754205,2762.031592422662
487.0,2786.084563265804,2780.1148188665643,2762.0021497590797
488.0,2786.034551348444,2780.0741281108817,2761.9765401823443
489.0,2785.9828624794086,2780.033065937607,2761.9531738176383
490.0,2785.926736973822,2779.9890309611687,2761.9308267998513
491.0,2785.868292479586,2779.942401490015,2761.9082514330503
492.0,2785.8079645627586,2779.8927773852633,2761.884340462796
493.0,2785.7456951420677,2779.8405591013307,2761.8588403765507
494.0,2785.681932454183,2779.7861367835408,2761.83185227609
495.0,2785.6236681350433,2779.7366162432427,2761.8114314888307
496.0,2785.6243796968665,2779.7456705299614,2761.837366328645
497.0,2785.779774348957,2779.900699809142,2761.9644781385946
498.0,2786.1855064483666,2780.2528598412714,2762.211881565497
499.0,2786.725026562547,2780.709255126108,2762.4792841966578
500.0,2787.0031812024845,2780.9364567529033,2762.5823946381483
501.0,2787.0764150496702,2780.9887311194693,2762.5704723354306
502.0,2787.0578983796718,2780.96870595811,2762.5366049454233
503.0,2787.000470213045,2780.9149093280653,2762.5030909828215
504.0,2786.9336109400138,2780.8508007538044,2762.464091079383
505.0,2786.873168554769,2780.792474915962,2762.4215067452724
506.0,2786.824359409922,2780.745182674528,2762.381799178668
507.0,2786.784601219983,2780.707163287375,2762.348924108579
508.0,2786.746532569325,2780.672038299133,2762.322305917482
509.0,2786.7071881861925,2780.6367671955963,2762.2978662573496
510.0,2786.6670340442624,2780.602186505286,2762.278679816687
511.0,2786.6323441144955,2780.5735736506367,2762.26234755604
512.0,2786.600943493664,2780.5493899525773,2762.251040687267
513.0,2786.5688194659633,2780.5253368901876,2762.2420040571574
514.0,2786.535921680051,2780.5006637929164,2762.233693615669
515.0,2786.502147071188,2780.4747591517335,2762.2230492677577
516.0,2786.4682548510086,2780.448068331135,2762.210699478036
517.0,2786.42967154394,2780.416891452947,2762.196497751903
518.0,2786.381152160648,2780.375508119868,2762.176361458531
519.0,2786.325988114672,2780.3265130161453,2762.15089528621
520.0,2786.267204787434,2780.2732990709264,2762.1210321870176
521.0,2786.211473856705,2780.2232258060058,2762.0851563428505
522.0,2786.159270391821,2780.177724543329,2762.0482713067913
523.0,2786.1092636582734,2780.135314413331,2762.0162773652714
524.0,2786.0596405468154,2780.0944302911744,2761.9889824600664
525.0,2786.0091049297953,2780.0537718561864,2761.9646487283762
526.0,2785.9551361616004,2780.011413930081,2761.9419735604715
527.0,2785.8979664644908,2779.966140502959,2761.919619825847
528.0,2785.8381132991485,2779.917792152408,2761.896504489915
529.0,2785.7772669068036,2779.8670983060974,2761.8717661985047
530.0,2785.7136850974975,2779.813405175153,2761.8454702236622
531.0,2785.6509710841747,2779.7594866424497,2761.819547766156
532.0,2785.610191185115,2779.727603051318,2761.8145219012818
533.0,2785.679544831244,2779.802222957046,2761.885303790862
534.0,2785.948182223423,2780.0515245466636,2762.078252983293
535.0,2786.4741158366055,2780.4977216869042,2762.354609461517
536.0,2786.8995891419127,2780.85492087469,2762.554049350599
537.0,2787.0562748467755,2780.9754718813374,2762.583372280373
538.0,2787.074579962702,2780.984793019862,2762.553462811005
539.0,2787.03188287618,2780.9444204608394,2762.5200411708333
540.0,2786.966669616775,2780.8826697722093,2762.4847083809163
541.0,2786.902285416898,2780.8205880853548,2762.442641397714
542.0,2786.8472343652065,2780.767330158887,2762.4007774848737
543.0,2786.8038373775616,2780.725417655467,2762.3646069490196
544.0,2786.7656535781002,2780.6895094403953,2762.335141314957
545.0,2786.727105285711,2780.6544960251895,2762.3093850593473
546.0,2786.686823407665,2780.6191043083923,2762.288310811706
547.0,2786.648902962183,2780.5869837688565,2762.270270356367
548.0,2786.6166703060444,2780.56133977399,2762.2561170487147
549.0,2786.5850185709664,2780.537420045429,2762.246321476637
550.0,2786.5524779863276,2780.5131238789245,2762.2375958058587
551.0,2786.5191728275063,2780.4879403653586,2762.22907653821
552.0,2786.4851634693887,2780.461440204519,2762.2167735166754
553.0,2786.450237842536,2780.4336934221683,2762.2041901232046
554.0,2786.4065120214527,2780.3974258859494,2762.1872414236414
555.0,2786.3543078292864,2780.351820764955,2762.1641810058086
556.0,2786.2968073538773,2780.3001045759315,2762.1365722354626
557.0,2786.238606272842,2780.247458900168,2762.1038728783947
558.0,2786.185021908596,2780.2000192163705,2762.066295846974
559.0,2786.1341326065867,2780.1562505992597,2762.0316070375084
560.0,2786.0845890434593,2780.1148400908396,2762.0021685655447
561.0,2786.0345781241317,2780.0741485130566,2761.9765541164907
562.0,2785.982890307541,2780.0330867115545,2761.9531852256364
563.0,2785.9267716647655,2779.9890567228135,2761.9308393738042
564.0,2785.8683377095995,2779.9424378075496,2761.9082690172113
565.0,2785.808017390052,2779.8928237357745,2761.8843662596796
566.0,2785.7457518205515,2779.8406126424247,2761.8588719418917
567.0,2785.681984140131,2779.7861805582793,2761.831871438365
568.0,2785.623028487349,2779.7358122255637,2761.810908956758
569.0,2785.6186613286245,2779.7387113342875,2761.8322692349416
570.0,2785.7668736311416,2779.886318196308,2761.9521176162966
571.0,2786.1704466857914,2780.2424624284236,2762.2044255993123
572.0,2786.7108115890937,2780.6991400486368,2762.4773070431283
573.0,2786.995746849114,2780.930711884369,2762.5816981707644
574.0,2787.074260843614,2780.986114613778,2762.570635522057
575.0,2787.059118560872,2780.9686248285684,2762.5361709718677
576.0,2787.003999558778,2780.91698213628,2762.502749598783
577.0,2786.9385483041283,2780.8544413636073,2762.4648138975094
578.0,2786.878735708308,2780.7970630658738,2762.4233833879825
579.0,2786.829900234476,2780.750132961612,2762.3844920440556
580.0,2786.78944977995,2780.7118086071246,2762.351992624938
581.0,2786.7504787840435,2780.676022465915,2762.32531048704
582.0,2786.7102405338137,2780.6400187363606,2762.30058274507
583.0,2786.669191340799,2780.6046498741766,2762.2809266262593
584.0,2786.6337400233037,2780.5753279573055,2762.264162904929
585.0,2786.601605401554,2780.5504445910824,2762.252444126265
586.0,2786.568879477039,2780.5258083027015,2762.2429633012284
587.0,2786.535529448196,2780.500678400483,2762.2342857146455
588.0,2786.5014037159253,2780.474411402503,2762.223391252321
589.0,2786.467219397344,2780.4474289224236,2762.2108250238316
590.0,2786.4284388296173,2780.4160348709966,2762.196441635808
591.0,2786.3798842066462,2780.3745631945535,2762.1761857865163
592.0,2786.3247241908803,2780.3255166373488,2762.150618006053
593.0,2786.2660182267427,2780.2723260423204,2762.120642887989
594.0,2786.2104786086816,2780.222397787372,2762.0846554414693
595.0,2786.158425233617,2780.17700811454,2762.0477941126996
596.0,2786.108549249299,2780.1346987774336,2762.0158747957094
597.0,2786.0590267860894,2780.093897470146,2761.9886400906908
598.0,2786.0085901111393,2780.0533172451396,2761.964351283913
599.0,2785.954690817996,2780.01101261217,2761.9417135263693
600.0,2785.897618705199,2779.9658082315273,2761.9193908559023
601.0,2785.8378623255935,2779.917529309523,2761.8963038999646
602.0,2785.7771200476645,2779.866912366344,2761.871594945213
603.0,2785.7136325742185,2779.8132893281436,2761.8453245138
604.0,2785.650897053432,2779.759313637415,2761.8192922167077
605.0,2785.6076373754017,2779.7243113358354,2761.812349238386
606.0,2785.6722721081906,2779.7937943374404,2761.878639966416
607.0,2785.9361277409635,2780.040639068071,2762.066951895294
608.0,2786.4558548713735,2780.485427857815,2762.349730090332
609.0,2786.8834617702787,2780.8432493947826,2762.551269697355
610.0,2787.0467884171676,2780.9671540235263,2762.582309744845
611.0,2787.070209517352,2780.9793789695414,2762.5514248294153
612.0,2787.0313879678993,2780.942184824351,2762.517296677364
613.0,2786.9690647170896,2780.8833629969245,2762.4826201018727
614.0,2786.9064761862332,2780.8233556904993,2762.442195521735
615.0,2786.8522277762745,2780.7712830705505,2762.40184617586
616.0,2786.8088788671266,2780.7298142054524,2762.36671672428
617.0,2786.7702783657387,2780.6937689880133,2762.3377075843564
618.0,2786.731237140639,2780.6583955127144,2762.3120133335133
619.0,2786.6903589659037,2780.622534043017,2762.290742642355
620.0,2786.651848943498,2780.5899093571165,2762.2724174201117
621.0,2786.6190322993416,2780.5637360708097,2762.258015276532
622.0,2786.5867994408763,2780.5392796149117,2762.2479033549675
623.0,2786.5538101093684,2780.5145617150924,2762.2388498142354
624.0,2786.520123357723,2780.4890102867867,2762.2300757475587
625.0,2786.4857895577575,2780.4622020012703,2762.2176199995524
626.0,2786.4506096722484,2780.4342216378445,2762.204859093746
627.0,2786.4066928463512,2780.397783165508,2762.187765924571
628.0,2786.354332304921,2780.352032331055,2762.1645940119033
629.0,2786.29672133162,2780.3001962982808,2762.136896847303
630.0,2786.238439624782,2780.247438730499,2762.104127982861
631.0,2786.184824701231,2780.1999322963597,2762.0664626122602
632.0,2786.1339451509343,2780.156140472955,2762.031687197227
633.0,2786.0844205467115,2780.114725092149,2762.002191556241
634.0,2786.034436419359,2780.0740410185585,2761.9765455883226
635.0,2785.982783484888,2780.0329978898326,2761.9531643506984
636.0,2785.9267076063156,2779.988991481457,2761.930811731321
637.0,2785.86832684897,2779.9424072762204,2761.9082408658683
638.0,2785.8080649197127,2779.892834368631,2761.8843446995843
639.0,2785.7458705762306,2779.840672543236,2761.85886038597
640.0,2785.6821564619595,2779.7862852498088,2761.831876465258
641.0,2785.62329972182,2779.736007250259,2761.810970755407
642.0,2785.619388596891,2779.7394212829263,2761.8328737969823
643.0,2785.767735342375,2779.8874228527584,2761.9536065989355
644.0,2786.1699690541845,2780.241879594181,2762.204606920998
645.0,2786.7068421192953,2780.6966885574575,2762.47565665621
646.0,2786.990760175509,2780.926932480512,2762.5808142634396
647.0,2787.0697404534144,2780.9818952061632,2762.569129409848
648.0,2787.0556367371923,2780.964949477844,2762.534161177343
649.0,2787.0015625353585,2780.914229849078,2762.5005472117564
650.0,2786.937034758806,2780.852657118949,2762.462814880249
651.0,2786.877826414793,2780.7959234124974,2762.421884354469
652.0,2786.8294581362634,2780.7494490410822,2762.3834651261154
653.0,2786.7894491258685,2780.711527019231,2762.3513271656075
654.0,2786.7508808226753,2780.6761045136477,2762.324926671331
655.0,2786.7110186154273,2780.6404376173946,2762.3004162255997
656.0,2786.6702649347585,2780.605356011314,2762.2809605119987
657.0,2786.635026831497,2780.5762538889508,2762.2643640170854
658.0,2786.6030103873954,2780.55151198687,2762.2527883094017
659.0,2786.570392733935,2780.526991105785,2762.243412797418
660.0,2786.5370786376943,2780.5019305656238,2762.234811922651
661.0,2786.502960323293,2780.4756894642805,2762.2239853468377
662.0,2786.4687774843173,2780.448728429849,2762.211463602994
663.0,2786.429985619498,2780.4173610129114,2762.197097574605
664.0,2786.3812990576116,2780.375827511852,2762.1768406103083
665.0,2786.326005037931,2780.326703072624,2762.151272426978
666.0,2786.267128155944,2780.273376701714,2762.121335627493
667.0,2786.2113407808474,2780.223213362386,2762.0853980743314
668.0,2786.1591220933547,2780.1776619173193,2762.0484200241667
669.0,2786.109129266432,2780.1352369097867,2762.01635805474
670.0,2786.0595262739357,2780.0943520068995,2761.9890145205886
671.0,2786.0090285064994,2780.0537111522526,2761.964655334547
672.0,2785.9551013138944,2780.0113773829758,2761.941971120219
673.0,2785.897986982516,2779.966141599953,2761.9196181794323
674.0,2785.838190346886,2779.91783635518,2761.896513892218
675.0,2785.77741747577,2779.8671996612024,2761.871794670113
676.0,2785.7138986666855,2779.813554985461,2761.8455134436135
677.0,2785.651136200459,2779.7595552017497,2761.819465564754
678.0,2785.6078651458006,2779.7245410147843,2761.8125137525717
679.0,2785.6725035112368,2779.794024392537,2761.8788048090405
680.0,2785.936330498232,2780.040830152405,2762.067110150132
681.0,2786.4560473460283,2780.485592737444,2762.349834573977
682.0,2786.8835875279974,2780.843353984724,2762.55124137251
683.0,2787.0468653862704,2780.967240986278,2762.582321241121
684.0,2787.07026171342,2780.979449866454,2762.5514923712044
685.0,2787.031415134033,2780.942226694642,2762.5173576001234
686.0,2786.9690732517265,2780.8833812288713,2762.4826595184504
687.0,2786.906473468311,2780.8233603425015,2762.4422161968964
688.0,2786.8522173274723,2780.7712787875157,2762.401855546889
689.0,2786.808864310994,2780.729804199915,2762.3667180446896
690.0,2786.7702627078247,2780.693756595339,2762.337704280474
691.0,2786.731220762992,2780.658381389303,2762.312006746201
692.0,2786.6903434093842,2780.6225196978553,2762.290734846933
693.0,2786.651833364879,2780.5898942490003,2762.2724080565326
694.0,2786.6190218499623,2780.563724816494,2762.258006309329
695.0,2786.5867962148054,2780.5392740701204,2762.247896297682
696.0,2786.5538129452775,2780.514561770358,2762.2388455829773
697.0,2786.5201309312833,2780.489014432054,2762.2300749814144
698.0,2786.48580150373,2780.462210084808,2762.217621719492
699.0,2786.450623081013,2780.434230258065,2762.204860783557
700.0,2786.4067110197093,2780.39779553847,2762.1877691195664
701.0,2786.3543541300655,2780.3520474902853,2762.164598208011
702.0,2786.2967462764695,2780.300213150003,2762.1368976896974
703.0,2786.238468763195,2780.247460054838,2762.1041328806896
704.0,2786.184854926386,2780.199955424756,2762.0664724792855
705.0,2786.1339742103282,2780.156162747683,2762.0316965279767
706.0,2786.08445165514,2780.1147492238856,2762.0022073711352
707.0,2786.0344701927847,2780.0740673199894,2761.9765604480963
708.0,2785.9828263321583,2780.033030857204,2761.9531822014396
709.0,2785.9267575303484,2779.989032863567,2761.9308345332897
710.0,2785.868379428283,2779.942453532031,2761.9082707656016
711.0,2785.8081215183124,2779.892886587105,2761.8843803398245
712.0,2785.745930535392,2779.8407301799994,2761.858900166585
713.0,2785.682210979011,2779.786337302296,2761.831909778977
714.0,2785.6231108571787,2779.735829476932,2761.810836055245
715.0,2785.6202827980774,2779.739266070481,2761.8315461269526
716.0,2785.7756782212623,2779.8918821317693,2761.9516154376897
717.0,2786.177629609031,2780.2478076927114,2762.20461820553
718.0,2786.711185213162,2780.701758353206,2762.479279170516
719.0,2786.9923050231478,2780.9295525590082,2762.584854986331
720.0,2787.069456239426,2780.9819548296605,2762.571225592749
721.0,2787.0549371281077,2780.964114056671,2762.534463438662
722.0,2787.0010741687447,2780.9134492698045,2762.4999703929475
723.0,2786.936882651352,2780.8522702155574,2762.46208118989
724.0,2786.877810738004,2780.795800339669,2762.4213965222775
725.0,2786.829409349895,2780.7494106852573,2762.3832535840916
726.0,2786.7892758138123,2780.7114433450324,2762.3512726673307
727.0,2786.750558107331,2780.6759090882915,2762.3249008511366
728.0,2786.7105429467065,2780.640104701055,2762.30034116159
729.0,2786.6696739608237,2780.6049021402155,2762.2808079629435
730.0,2786.6343580752064,2780.5757102198368,2762.264134403953
