 91.0000	137.6375	330635.7015	4309395.9444	2923.3097
 92.0000	139.1500	330637.0641	4309396.6007	2923.2116
 93.0000	140.6625	330638.4268	4309397.2571	2923.1418
 94.0000	142.1750	330639.7895	4309397.9134	2923.0533
 95.0000	143.6875	330641.1521	4309398.5698	2922.9573
 96.0000	145.2000	330642.5148	4309399.2261	2922.8514
 97.0000	146.7125	330643.8775	4309399.8824	2922.8374
 98.0000	148.2250	330645.2401	4309400.5388	2922.7088
 99.0000	149.7375	330646.6028	4309401.1951	2922.7456
100.0000	151.2500	330647.9655	4309401.8515	2922.6371
101.0000	152.7625	330649.3282	4309402.5078	2922.5395
102.0000	154.2750	330650.6908	4309403.1642	2922.4836
103.0000	155.7875	330652.0535	4309403.8205	2922.4032
104.0000	157.3000	330653.4162	4309404.4769	2922.3592
105.0000	158.8125	330654.7788	4309405.1332	2922.3411
106.0000	160.3250	330656.1415	4309405.7896	2922.2656
107.0000	161.8375	330657.5042	4309406.4459	2922.2235
108.0000	163.3500	330658.8668	4309407.1023	2922.1899
109.0000	164.8625	330660.2295	4309407.7586	2922.1461
110.0000	166.3750	330661.5922	4309408.4149	2922.0677
111.0000	167.8875	330662.9548	4309409.0713	2922.0778
112.0000	169.4000	330664.3175	4309409.7276	2921.9953
113.0000	170.9125	330665.6802	4309410.3840	2921.9909
114.0000	172.4250	330667.0428	4309411.0403	2922.0097
115.0000	173.9375	330668.4055	4309411.6967	2921.9218
116.0000	175.4500	330669.7682	4309412.3530	2922.0125
117.0000	176.9625	330671.1308	4309413.0094	2922.0073
118.0000	178.4750	330672.4935	4309413.6657	2921.9473
119.0000	179.9875	330673.8562	4309414.3221	2921.9020
120.0000	181.5000	330675.2189	4309414.9784	2921.8479
121.0000	183.0125	330676.5815	4309415.6348	2921.7952
122.0000	184.5250	330677.9442	4309416.2911	2921.7597
123.0000	186.0375	330679.3069	4309416.9475	2921.7237
124.0000	187.5500	330680.6695	4309417.6038	2921.7046
125.0000	189.0625	330682.0322	4309418.2602	2921.6669
126.0000	190.5750	330683.3949	4309418.9165	2921.5165
127.0000	192.0875	330684.7575	4309419.5728	2921.5482
128.0000	193.6000	330686.1202	4309420.2292	2921.6164
129.0000	195.1125	330687.4829	4309420.8855	2921.7193
130.0000	196.6250	330688.8455	4309421.5419	2921.6949
131.0000	198.1375	330690.2082	4309422.1982	2921.7859
132.0000	199.6500	330691.5709	4309422.8546	2921.8828
133.0000	201.1625	330692.9335	4309423.5109	2921.8145
134.0000	202.6750	330694.2962	4309424.1673	2921.7799
135.0000	204.1875	330695.6589	4309424.8236	2921.8967
136.0000	205.7000	330697.0216	4309425.4800	2921.8851
137.0000	207.2125	330698.3842	4309426.1363	2921.9161
138.0000	208.7250	330699.7469	4309426.7926	2921.9430
139.0000	210.2375	330701.1096	4309427.4490	2921.9199
140.0000	211.7500	330702.4722	4309428.1053	2921.9010
141.0000	213.2625	330703.8349	4309428.7617	2921.8879
142.0000	214.7750	330705.1976	4309429.4180	2921.8863
143.0000	216.2875	330706.5602	4309430.0744	2921.8698
144.0000	217.8000	330707.9229	4309430.7307	2921.8612
145.0000	219.3125	330709.2856	4309431.3871	2921.8581
146.0000	220.8250	330710.6482	4309432.0434	2921.7038
147.0000	222.3375	330712.0109	4309432.6998	2921.5111
148.0000	223.8500	330713.3736	4309433.3561	2920.8370
149.0000	225.3625	330714.7362	4309434.0125	2920.3602
150.0000	226.8750	330716.0989	4309434.6688	2919.7477
151.0000	228.3875	330717.4616	4309435.3252	2919.1796
152.0000	229.9000	330718.8242	4309435.9815	2918.4495
153.0000	231.4125	330720.1869	4309436.6379	2918.2624
154.0000	232.9250	330721.5496	4309437.2942	2917.8631
155.0000	234.4375	330722.9123	4309437.9505	2917.4699
156.0000	235.9500	330724.2749	4309438.6069	2917.2947
157.0000	237.4625	330725.6376	4309439.2632	2917.0232
158.0000	238.9750	330727.0003	4309439.9196	2916.4572
159.0000	240.4875	330728.3629	4309440.5759	2916.0239
160.0000	242.0000	330729.7256	4309441.2323	2915.7160
161.0000	243.5125	330731.0883	4309441.8886	2915.0328
162.0000	245.0250	330732.4509	4309442.5450	2914.5118
163.0000	246.5375	330733.8136	4309443.2013	2914.2859
164.0000	248.0500	330735.1763	4309443.8577	2914.0556
165.0000	249.5625	330736.5389	4309444.5140	2913.6658
166.0000	251.0750	330737.9016	4309445.1704	2913.3149
167.0000	252.5875	330739.2643	4309445.8267	2913.0836
168.0000	254.1000	330740.4781	4309446.7109	2912.8604
169.0000	255.6125	330741.6264	4309447.6952	2912.5747
170.0000	257.1250	330742.7748	4309448.6795	2912.4412
171.0000	258.6375	330743.9232	4309449.6639	2912.1706
172.0000	260.1500	330745.0716	4309450.6482	2911.8471
173.0000	261.6625	330746.2199	4309451.6325	2911.5648
174.0000	263.1750	330747.3683	4309452.6168	2911.2222
175.0000	264.6875	330748.5167	4309453.6012	2910.6163
176.0000	266.2000	330749.6651	4309454.5855	2910.1957
177.0000	267.7125	330750.8135	4309455.5698	2909.8167
178.0000	269.2250	330751.9618	4309456.5541	2909.4237
179.0000	270.7375	330753.1102	4309457.5384	2908.5842
180.0000	272.2500	330754.2586	4309458.5228	2908.1308
181.0000	273.7625	330755.4070	4309459.5071	2907.5435
182.0000	275.2750	330756.5553	4309460.4914	2907.0468
183.0000	276.7875	330757.7037	4309461.4757	2906.1619
184.0000	278.3000	330758.8521	4309462.4601	2905.6186
185.0000	279.8125	330760.0005	4309463.4444	2904.9720
186.0000	281.3250	330761.1488	4309464.4287	2904.6691
187.0000	282.8375	330762.2972	4309465.4130	2904.2654
188.0000	284.3500	330763.4456	4309466.3973	2903.8625
189.0000	285.8625	330764.5940	4309467.3817	2903.7356
190.0000	287.3750	330765.7423	4309468.3660	2903.3261
191.0000	288.8875	330766.8907	4309469.3503	2902.8390
192.0000	290.4000	330768.0391	4309470.3346	2902.4829
193.0000	291.9125	330769.1875	4309471.3189	2902.2104
194.0000	293.4250	330770.3358	4309472.3033	2901.9055
195.0000	294.9375	330771.4842	4309473.2876	2901.4127
196.0000	296.4500	330772.6326	4309474.2719	2901.0177
197.0000	297.9625	330773.7810	4309475.2562	2900.7755
198.0000	299.4750	330774.9293	4309476.2406	2900.3654
199.0000	300.9875	330776.0777	4309477.2249	2900.0362
200.0000	302.5000	330777.2261	4309478.2092	2899.6260
201.0000	304.0125	330778.3745	4309479.1935	2899.4194
202.0000	305.5250	330779.5228	4309480.1778	2899.1025
203.0000	307.0375	330780.6712	4309481.1622	2898.6483
204.0000	308.5500	330781.8196	4309482.1465	2898.2160
205.0000	310.0625	330782.9680	4309483.1308	2898.0926
206.0000	311.5750	330784.1163	4309484.1151	2897.8719
207.0000	313.0875	330785.2647	4309485.0995	2897.4815
208.0000	314.6000	330786.4131	4309486.0838	2897.1889
209.0000	316.1125	330787.5615	4309487.0681	2897.0346
210.0000	317.6250	330788.7098	4309488.0524	2896.5066
211.0000	319.1375	330789.8582	4309489.0367	2896.2149
212.0000	320.6500	330791.0066	4309490.0211	2895.7491
213.0000	322.1625	330792.1550	4309491.0054	2895.4322
214.0000	323.6750	330793.3033	4309491.9897	2894.9906
215.0000	325.1875	330794.4517	4309492.9740	2894.4398
216.0000	326.7000	330795.6001	4309493.9583	2893.9856
217.0000	328.2125	330796.7485	4309494.9427	2893.7393
218.0000	329.7250	330797.8969	4309495.9270	2893.2422
219.0000	331.2375	330799.0452	4309496.9113	2892.5544
220.0000	332.7500	330800.1936	4309497.8956	2892.0805
221.0000	334.2625	330801.3420	4309498.8800	2891.7139
222.0000	335.7750	330802.4904	4309499.8643	2891.0907
223.0000	337.2875	330803.6387	4309500.8486	2890.7538
224.0000	338.8000	330804.7871	4309501.8329	2890.2011
225.0000	340.3125	330805.9355	4309502.8172	2889.4744
226.0000	341.8250	330807.0839	4309503.8016	2888.9233
227.0000	343.3375	330808.2322	4309504.7859	2888.3633
228.0000	344.8500	330809.3806	4309505.7702	2887.9976
229.0000	346.3625	330810.5290	4309506.7545	2887.8241
230.0000	347.8750	330811.6774	4309507.7389	2887.0288
231.0000	349.3875	330812.8257	4309508.7232	2886.3104
232.0000	350.9000	330813.9741	4309509.7075	2885.6683
233.0000	352.4125	330815.1225	4309510.6918	2885.1767
234.0000	353.9250	330816.2709	4309511.6761	2884.3510
235.0000	355.4375	330817.4192	4309512.6605	2883.7235
236.0000	356.9500	330818.5676	4309513.6448	2883.3248
237.0000	358.4625	330819.7160	4309514.6291	2882.8545
238.0000	359.9750	330820.8644	4309515.6134	2882.2815
239.0000	361.4875	330822.0127	4309516.5978	2881.4928
240.0000	363.0000	330823.1611	4309517.5821	2881.0747
241.0000	364.5125	330824.3095	4309518.5664	2880.6057
242.0000	366.0250	330825.4579	4309519.5507	2879.9608
243.0000	367.5375	330826.6062	4309520.5350	2879.2334
244.0000	369.0500	330827.7546	4309521.5194	2878.8950
245.0000	370.5625	330828.9030	4309522.5037	2878.3272
246.0000	372.0750	330830.0514	4309523.4880	2877.8003
247.0000	373.5875	330831.1997	4309524.4723	2877.2724
248.0000	375.1000	330832.3481	4309525.4567	2876.8821
249.0000	376.6125	330833.4965	4309526.4410	2876.3260
250.0000	378.1250	330834.6449	4309527.4253	2875.4229
251.0000	379.6375	330835.7932	4309528.4096	2874.9913
252.0000	381.1500	330836.9416	4309529.3939	2874.6734
253.0000	382.6625	330838.0900	4309530.3783	2874.1451
254.0000	384.1750	330839.2384	4309531.3626	2873.5341
255.0000	385.6875	330840.3867	4309532.3469	2873.0442
256.0000	387.2000	330841.5351	4309533.3312	2872.6893
257.0000	388.7125	330842.6835	4309534.3156	2872.2309
258.0000	390.2250	330843.8319	4309535.2999	2871.7818
259.0000	391.7375	330844.9803	4309536.2842	2871.2765
260.0000	393.2500	330846.1286	4309537.2685	2870.7578
261.0000	394.7625	330847.2770	4309538.2528	2870.1351
262.0000	396.2750	330848.4254	4309539.2372	2869.2635
263.0000	397.7875	330849.5738	4309540.2215	2868.7904
264.0000	399.3000	330850.7221	4309541.2058	2867.9112
265.0000	400.8125	330851.8705	4309542.1901	2866.8938
266.0000	402.3250	330853.0189	4309543.1744	2865.7857
267.0000	403.8375	330854.1673	4309544.1588	2864.5050
268.0000	405.3500	330855.3156	4309545.1431	2863.6384
269.0000	406.8625	330856.4640	4309546.1274	2862.6700
270.0000	408.3750	330857.6124	4309547.1117	2861.3465
271.0000	409.8875	330858.7608	4309548.0961	2860.6664
272.0000	411.4000	330859.9091	4309549.0804	2859.7953
273.0000	412.9125	330861.0575	4309550.0647	2858.7006
274.0000	414.4250	330862.2059	4309551.0490	2857.4949
275.0000	415.9375	330863.3543	4309552.0333	2856.6098
276.0000	417.4500	330864.5026	4309553.0177	2855.9519
277.0000	418.9625	330865.6510	4309554.0020	2855.2320
278.0000	420.4750	330866.7994	4309554.9863	2854.6355
279.0000	421.9875	330867.9478	4309555.9706	2853.9464
280.0000	423.5000	330869.0961	4309556.9550	2853.1108
281.0000	425.0125	330870.2445	4309557.9393	2852.2630
282.0000	426.5250	330871.3929	4309558.9236	2850.7548
283.0000	428.0375	330872.5413	4309559.9079	2849.8570
284.0000	429.5500	330873.6896	4309560.8922	2849.1004
285.0000	431.0625	330874.8380	4309561.8766	2848.4129
286.0000	432.5750	330875.9864	4309562.8609	2847.6827
287.0000	434.0875	330877.1348	4309563.8452	2847.0011
288.0000	435.6000	330878.2831	4309564.8295	2846.1153
289.0000	437.1125	330879.4315	4309565.8139	2845.2024
290.0000	438.6250	330880.5799	4309566.7982	2844.0982
291.0000	440.1375	330881.7283	4309567.7825	2843.4854
292.0000	441.6500	330882.8766	4309568.7668	2842.7162
293.0000	443.1625	330884.0250	4309569.7511	2841.9318
294.0000	444.6750	330885.1734	4309570.7355	2841.1278
295.0000	446.1875	330886.3218	4309571.7198	2840.2927
296.0000	447.7000	330887.4701	4309572.7041	2839.5466
297.0000	449.2125	330888.6185	4309573.6884	2838.7465
298.0000	450.7250	330889.7669	4309574.6728	2837.4832
299.0000	452.2375	330890.9153	4309575.6571	2836.7867
300.0000	453.7500	330892.0637	4309576.6414	2836.1329
301.0000	455.2625	330893.2120	4309577.6257	2835.4176
302.0000	456.7750	330894.3604	4309578.6100	2834.8940
303.0000	458.2875	330895.5088	4309579.5944	2833.9866
304.0000	459.8000	330896.6572	4309580.5787	2833.0994
305.0000	461.3125	330897.8055	4309581.5630	2832.0696
306.0000	462.8250	330898.9539	4309582.5473	2830.9966
307.0000	464.3375	330900.1023	4309583.5317	2830.2246
308.0000	465.8500	330901.2507	4309584.5160	2829.3887
309.0000	467.3625	330902.3990	4309585.5003	2828.5294
310.0000	468.8750	330903.5474	4309586.4846	2827.6798
311.0000	470.3875	330904.6958	4309587.4689	2826.6404
312.0000	471.9000	330905.8442	4309588.4533	2825.9209
313.0000	473.4125	330906.9925	4309589.4376	2825.3513
314.0000	474.9250	330908.1409	4309590.4219	2824.8882
315.0000	476.4375	330909.2893	4309591.4062	2824.4480
316.0000	477.9500	330910.4377	4309592.3905	2823.8181
317.0000	479.4625	330911.5860	4309593.3749	2823.2205
318.0000	480.9750	330912.7344	4309594.3592	2822.6283
319.0000	482.4875	330913.8828	4309595.3435	2822.1481
320.0000	484.0000	330915.0312	4309596.3278	2821.5050
321.0000	485.5125	330916.1795	4309597.3122	2821.0791
322.0000	487.0250	330917.3279	4309598.2965	2820.4003
323.0000	488.5375	330918.4763	4309599.2808	2819.8448
324.0000	490.0500	330919.6247	4309600.2651	2819.2492
325.0000	491.5625	330920.7730	4309601.2494	2818.3774
326.0000	493.0750	330921.9214	4309602.2338	2817.9764
327.0000	494.5875	330923.0698	4309603.2181	2817.3786
328.0000	496.1000	330924.2182	4309604.2024	2816.8911
329.0000	497.6125	330925.3665	4309605.1867	2816.1397
330.0000	499.1250	330926.5149	4309606.1711	2815.3126
331.0000	500.6375	330927.6633	4309607.1554	2814.8450
332.0000	502.1500	330928.8117	4309608.1397	2814.4207
333.0000	503.6625	330929.9600	4309609.1240	2814.1797
334.0000	505.1750	330931.1084	4309610.1083	2813.5361
335.0000	506.6875	330932.2568	4309611.0927	2813.0641
336.0000	508.2000	330933.4052	4309612.0770	2812.7493
337.0000	509.7125	330934.5535	4309613.0613	2812.3578
338.0000	511.2250	330935.7019	4309614.0456	2811.7883
339.0000	512.7375	330936.8503	4309615.0299	2811.3770
340.0000	514.2500	330937.9987	4309616.0143	2810.9382
341.0000	515.7625	330939.1471	4309616.9986	2810.3963
342.0000	517.2750	330940.2954	4309617.9829	2809.8127
343.0000	518.7875	330941.4438	4309618.9672	2809.1957
344.0000	520.3000	330942.5922	4309619.9516	2808.7284
345.0000	521.8125	330943.7406	4309620.9359	2808.4596
346.0000	523.3250	330944.8889	4309621.9202	2808.0996
347.0000	524.8375	330946.0373	4309622.9045	2807.6709
348.0000	526.3500	330947.1857	4309623.8888	2807.1154
349.0000	527.8625	330948.3341	4309624.8732	2806.8320
350.0000	529.3750	330949.4824	4309625.8575	2806.6951
351.0000	530.8875	330950.6308	4309626.8418	2806.6011
352.0000	532.4000	330951.7792	4309627.8261	2806.4643
353.0000	533.9125	330952.9276	4309628.8105	2806.3034
354.0000	535.4250	330954.0759	4309629.7948	2806.1533
355.0000	536.9375	330955.2243	4309630.7791	2805.9807
356.0000	538.4500	330956.3727	4309631.7634	2805.8593
357.0000	539.9625	330957.5211	4309632.7477	2805.7144
358.0000	541.4750	330958.6694	4309633.7321	2805.4400
359.0000	542.9875	330959.8178	4309634.7164	2805.3911
360.0000	544.5000	330960.9662	4309635.7007	2805.2667
361.0000	546.0125	330962.1146	4309636.6850	2805.1571
362.0000	547.5250	330963.2629	4309637.6694	2805.0449
363.0000	549.0375	330964.4113	4309638.6537	2805.0000
364.0000	550.5500	330965.5597	4309639.6380	2804.8742
365.0000	552.0625	330966.7081	4309640.6223	2804.7923
366.0000	553.5750	330967.8564	4309641.6066	2804.5724
367.0000	555.0875	330969.0048	4309642.5910	2804.5074
368.0000	556.6000	330970.1532	4309643.5753	2804.4837
369.0000	558.1125	330971.3016	4309644.5596	2804.4378
370.0000	559.6250	330972.4499	4309645.5439	2804.3918
371.0000	561.1375	330973.5983	4309646.5283	2804.2865
372.0000	562.6500	330974.7467	4309647.5126	2804.1701
373.0000	564.1625	330975.8951	4309648.4969	2803.9592
374.0000	565.6750	330977.0434	4309649.4812	2803.7241
375.0000	567.1875	330978.1918	4309650.4655	2803.5236
376.0000	568.7000	330979.3402	4309651.4499	2803.2333
377.0000	570.2125	330980.4886	4309652.4342	2802.6986
378.0000	571.7250	330981.6369	4309653.4185	2801.8241
379.0000	573.2375	330982.7853	4309654.4028	2800.8856
380.0000	574.7500	330983.9337	4309655.3872	2800.0382
381.0000	576.2625	330985.0821	4309656.3715	2799.2336
382.0000	577.7750	330986.2305	4309657.3558	2798.8152
383.0000	579.2875	330987.3788	4309658.3401	2797.5812
384.0000	580.8000	330988.5272	4309659.3244	2796.4191
385.0000	582.3125	330989.6756	4309660.3088	2795.5932
386.0000	583.8250	330990.8240	4309661.2931	2794.6054
387.0000	585.3375	330991.9723	4309662.2774	2793.6058
388.0000	586.8500	330993.1207	4309663.2617	2793.3878
389.0000	588.3625	330994.2691	4309664.2461	2792.8664
390.0000	589.8750	330995.4175	4309665.2304	2792.1855
391.0000	591.3875	330996.5658	4309666.2147	2791.4932
392.0000	592.9000	330997.7142	4309667.1990	2791.0539
393.0000	594.4125	330998.8626	4309668.1833	2790.5804
394.0000	595.9250	331000.0110	4309669.1677	2790.3570
395.0000	597.4375	331001.1593	4309670.1520	2789.8633
396.0000	598.9500	331002.3077	4309671.1363	2789.5350
397.0000	600.4625	331003.4561	4309672.1206	2789.1642
398.0000	601.9750	331004.6045	4309673.1049	2788.6648
399.0000	603.4875	331005.7528	4309674.0893	2788.2116
400.0000	605.0000	331006.9012	4309675.0736	2788.1197
401.0000	606.5125	331008.0496	4309676.0579	2787.7646
402.0000	608.0250	331009.1980	4309677.0422	2787.5157
403.0000	609.5375	331010.3463	4309678.0266	2787.3584
404.0000	611.0500	331011.4947	4309679.0109	2787.2396
405.0000	612.5625	331012.6431	4309679.9952	2787.0852
406.0000	614.0750	331013.6553	4309681.1172	2786.8197
407.0000	615.5875	331014.6523	4309682.2546	2786.7505
408.0000	617.1000	331015.6492	4309683.3921	2786.4424
409.0000	618.6125	331016.6461	4309684.5295	2786.2864
410.0000	620.1250	331017.6430	4309685.6670	2786.1553
411.0000	621.6375	331018.6399	4309686.8044	2786.0923
412.0000	623.1500	331019.6369	4309687.9419	2785.8564
413.0000	624.6625	331020.6338	4309689.0794	2785.5982
414.0000	626.1750	331021.6307	4309690.2168	2785.2683
415.0000	627.6875	331022.6276	4309691.3543	2785.1320
416.0000	629.2000	331023.6245	4309692.4917	2784.8966
417.0000	630.7125	331024.6215	4309693.6292	2784.5696
418.0000	632.2250	331025.6184	4309694.7666	2784.4136
419.0000	633.7375	331026.6153	4309695.9041	2784.1540
420.0000	635.2500	331027.6122	4309697.0415	2783.7636
421.0000	636.7625	331028.6091	4309698.1790	2783.5919
422.0000	638.2750	331029.6061	4309699.3165	2783.1277
423.0000	639.7875	331030.6030	4309700.4539	2782.8678
424.0000	641.3000	331031.5999	4309701.5914	2782.6141
425.0000	642.8125	331032.5968	4309702.7288	2782.3481
426.0000	644.3250	331033.5937	4309703.8663	2782.0526
427.0000	645.8375	331034.5907	4309705.0037	2781.7915
428.0000	647.3500	331035.5876	4309706.1412	2781.5434
429.0000	648.8625	331036.5845	4309707.2786	2781.4077
430.0000	650.3750	331037.5814	4309708.4161	2781.1140
431.0000	651.8875	331038.5784	4309709.5536	2780.8332
432.0000	653.4000	331039.5753	4309710.6910	2780.5399
433.0000	654.9125	331040.5722	4309711.8285	2780.2819
434.0000	656.4250	331041.5691	4309712.9659	2780.0810
435.0000	657.9375	331042.5660	4309714.1034	2779.8087
436.0000	659.4500	331043.5630	4309715.2408	2779.5900
437.0000	660.9625	331044.5599	4309716.3783	2779.3491
438.0000	662.4750	331045.5568	4309717.5157	2778.9800
439.0000	663.9875	331046.5537	4309718.6532	2778.8445
440.0000	665.5000	331047.5506	4309719.7907	2778.6538
441.0000	667.0125	331048.5476	4309720.9281	2778.3574
442.0000	668.5250	331049.5445	4309722.0656	2778.1294
443.0000	670.0375	331050.5414	4309723.2030	2777.8785
444.0000	671.5500	331051.5383	4309724.3405	2777.6247
445.0000	673.0625	331052.5352	4309725.4779	2777.3382
446.0000	674.5750	331053.5322	4309726.6154	2777.0269
447.0000	676.0875	331054.5291	4309727.7528	2776.7519
448.0000	677.6000	331055.5260	4309728.8903	2776.4252
449.0000	679.1125	331056.5229	4309730.0278	2776.2693
450.0000	680.6250	331057.5198	4309731.1652	2776.0416
451.0000	682.1375	331058.5168	4309732.3027	2775.6789
452.0000	683.6500	331059.5137	4309733.4401	2775.3842
453.0000	685.1625	331060.5106	4309734.5776	2775.0650
454.0000	686.6750	331061.5075	4309735.7150	2774.7829
455.0000	688.1875	331062.5044	4309736.8525	2774.3819
456.0000	689.7000	331063.5014	4309737.9899	2773.9168
457.0000	691.2125	331064.4983	4309739.1274	2773.7307
458.0000	692.7250	331065.4952	4309740.2649	2773.4514
459.0000	694.2375	331066.4921	4309741.4023	2773.1077
460.0000	695.7500	331067.4891	4309742.5398	2772.8068
461.0000	697.2625	331068.4860	4309743.6772	2772.4632
462.0000	698.7750	331069.4829	4309744.8147	2772.1057
463.0000	700.2875	331070.4798	4309745.9521	2771.6995
464.0000	701.8000	331071.4767	4309747.0896	2771.2288
465.0000	703.3125	331072.4737	4309748.2270	2770.9755
466.0000	704.8250	331073.4706	4309749.3645	2770.2799
467.0000	706.3375	331074.4675	4309750.5020	2769.8390
468.0000	707.8500	331075.4644	4309751.6394	2769.3249
469.0000	709.3625	331076.4613	4309752.7769	2768.9490
470.0000	710.8750	331077.4583	4309753.9143	2768.6679
471.0000	712.3875	331078.4552	4309755.0518	2768.0801
472.0000	713.9000	331079.4521	4309756.1892	2767.6026
473.0000	715.4125	331080.4490	4309757.3267	2767.2529
474.0000	716.9250	331081.4459	4309758.4641	2766.8648
475.0000	718.4375	331082.4429	4309759.6016	2766.5214
